"user_id","company","title","industry","location","description","startdate","enddate"
"93040115108505954",".","Assistante de direction du Dr Philippe Mazières","","Région de Toulouse\, France","Achats : sélection des fournisseurs\, négociation des prix\, gestion des stocks et approvisionnementsVente : devis\, ententes financières\, facturation\, explication des plans de traitement\, fidélisation (travail sur la recommandation)\, formation à la prophylaxieAdministratif : comptabilité\, secrétariat\, optimisation du planning\, gestion des prescriptions et feuilles de soins\, organisation des déplacements\, aide au recrutement","2011-01-01","2019-06-01"
"5044157138946334121","--","Programmierer","","","","1981-07-01",""
"5240874720969003634","_","Independent Consultant","","United States","","2019-03-01",""
"8704487542728230515","-","IT Assistant Specialist","","Türkiye","","2020-11-01",""
"5279731125005140530","-","Freelance Pharmacy Technician with Expertise in Clinical Trial Maintenance and Technical Services","","","","2014-07-01","2015-11-01"
"2152395140038295558","-","Dipl. Ing. IWE","","","","1998-01-01","2012-09-01"
"4059352266095183347","-","Chargée des Ressources Humaines","","Angers\, Pays de la Loire\, France","Gestion administrative des embauches des nouveaux collaborateurs et salariés : saisies des données variables de paie\, rédaction des contrats et avenants\, mutuelle d’entreprise\, suivi des période d’essai\, des titres de séjour\, 1% Logement\,…Gestion disciplinaire : rédaction des convocations\, comptes rendus disciplinaires\, courriers de licenciements…Gestion de projets transversaux et Reporting : Mise en place et suivi de reporting pour la gestion quotidienne des opérations (absentéisme\, Turn-over\,...)Référente Handicap : intégration et accompagnement des salariés dans le cadre du maintien dans l’emploi\, information et sensibilisation des équipes support\, piloter\, coordonner et suivre les dossiers de demande de financement…Recrutement : recensement des besoins prévisionnels et définition des postes en liaison avec les Responsables de service. Identification et choix des moyens de communication appropriés pour la diffusion des offres d’emploi internes et externes\, réception et sélection des candidatures\, évaluation des candidats lors d’entretiens individuels ou collectifs\,… + Gestion de la mobilité interne : définition des chemins de carrière\, accompagnement des collaborateurs\, fidélisation\,…Relation Partenaires locaux et/ou spécialisés : organisation de visites entreprise\, mise en place de formations spécifiques\,…","2019-01-01",""
"408563256558576136",".","On a break since April 2011","","","Planning to start looking for job from September 2013","2011-04-01","2015-09-01"
"-6711030673363665290",".","Career break / Carer","","","Career break / Carerer","2012-08-01","2014-07-01"
"3799352289318737719","-","Profesora particulares de inglés","","Barracas","Apoyo escolar nivel avanzado desde 1º grado a 7º grado. Apoyo escolar nivel intermedio desde 1º año hasta 5º año. Comunicación fluida con niños.","2017-05-01",""
"6966067765743262046","-","Work & Travel Australia","","Australia","I fulfilled my dream of travelling around Asia and living in Australia and achieved all the goals that I set for myself when I started my journey. I acquired and improved my communication skills\, adaptability to change in new circumstances\, resolution against unforeseen events and better personal financial planning.","2018-02-01","2019-11-01"
"-697669398008814990","------------------------------------------------------","mediaberaterin","","","","",""
"386318191668894998","..","..","","Managua\, Nicaragua","","1995-06-01","1995-06-01"
"-8445298123734139886","-----","camarera","","","","2011-01-01","2012-01-01"
"513133657397451862","-","Projektleiter\, J2EE Entwickler","","","Projekt: SIN - Security Information Network; Ein webbasiertes Informationssicherheitsmanagementsystem (ISMS); Position: Selbständig\, Projektleitung; Software: MySQL\, PostgreSQL\, Oracle\, Tomcat; Technologien: Java\, J2EE\, JSP\, Servlets\, Java Server Faces (JSF)\, MyFaces\, JasperReports;","2004-05-01","2005-12-01"
"1006756756653282815","-","even zonder werk","","-","","2018-10-01","2018-12-01"
"-8615852907016527595","-","Expatriate experience in New York","","","","2018-09-01","2020-08-01"
"3856673300744506900","/","Looking for a new challenge in Madrid","","Madrid\, Spain","","2019-08-01",""
"335597621259283764","- - -","- - -","","Česká republika","","2005-09-01",""
"7605731675183706348","_","musico","","","","1976-01-01",""
"8546029350682758947",".",".","","","","",""
"5035925786847413899","...","Administrador Shopping","","Itajaí e Região\, Brasil","","2015-09-01",""
"-6527443691619067597","_","Freelance 3D Artist","","","3D Computer Graphics Animation | 3D Architectural Visualization | Web Design","2003-01-01","2005-07-01"
"-2095794997737176657","-","Pensionistin","","Vienna\, Austria","","2018-02-01",""
"-4756311528594505293","-","Immobilien - Verwaltung/Verkauf","","Zürich und Umgebung\, Schweiz","","2015-08-01",""
"-5070126628991185711","-","-","","","","",""
"-8632234256146548186","--","........","",".........","...........","1950-01-01","1960-01-01"
"7382179631975326274","-","Contable","","Menorca","","2006-03-01",""
"-8585174842329850849","?","?","","","","2009-01-01",""
"-939076556583778035","-","Musician — Guitarist - Bassist - Composer - Producer","","","","1990-01-01",""
"-7009513299901789877","-","Trainee Solicitor","","Istanbul\, Turkey","","2019-11-01",""
"844880969470752015","-","Strength and Conditioning Coach","","Culford & Cambridge","Providing S&C support to county and national level youth tennis players (6-18 year olds) at LTA High Performance Centres and also school sports scholars (rugby\, swimming\, netball\, hockey\, track athletes). Alongside this I am currently working towards completing a masters degree in S&C.","2014-02-01",""
"-336602621558559338","","Professeur particulier","","Region de Lyon\, France","Cours particuliers dispensés à des étudiants tous niveaux (de BAC à BAC +4 et personnes en reconversion professionnelle) : - Droit fiscal - Droit commercial - Comptabilité générale - Droit des obligations - Procédure civile","2018-08-01",""
"-836034042017481335","—","Permanentemente Atento a Novos Desafios","","Porto e Região\, Portugal","","2015-01-01",""
"7203002246271949938","-","-","","","","",""
"567923259198499024","-","Décolleteur","","Switzerland","","2019-07-01",""
"-8935020113351040238","-","-","","-","-","2010-08-01","2011-07-01"
"5100970343750710674","--","Percussionist - Les Misérables Orchestra","","","Timpani\, Xylophone\, Glockenspiel and other percussion for my school's production of Les Misérables.","2014-11-01","2014-11-01"
"2052048710488557439","-","Künstler","","","","2008-10-01",""
"1536087326155835406","-","Sacristán en la Iglesia parroquial de San Bernardo","","Sevilla","","2012-06-01","2012-08-01"
"-5654602227917457641",".","Pharmareferent/Klinikreferent","","","","2003-01-01","2015-01-01"
"2851229640359214039",".",".","","","","",""
"3794439584680755971",".",".","","Sorocaba e Região\, Brasil","","2017-01-01","2017-01-01"
"6722678048464462408",".","En recherche","","Ville de Paris\, France","","2020-09-01",""
"4593721321585517226",".","Yksityisyrittäjä","","","","2001-08-01","2018-01-01"
"-1272700339153879414","....","Ingeniero de soporte de TI","","Tequisquiapan\, Querétaro Arteaga\, México","","2020-07-01",""
"-8934183501016440101","..","E-Z","","","","",""
"-8748724786230482761",".","Retired","","","","2013-08-01",""
"-4920629384070358047","/","-","","Région de Lyon\, France","","2018-05-01",""
"-6082395872336342361","-----","---","","Frankfurt am Main und Umgebung\, Germany","","2013-12-01","2017-03-01"
"5376460656558035087","_","Ingeniero civil","","","","2020-03-01",""
"2547942966907198892","-","Guida e accompagnatore turistico riconosciuto dalla provincia","","Barletta-Andria-Trani\, Italia","","2009-01-01",""
"3167698284717920782",".","Au Pair","","Tampere Area\, Finland","Trabajé durante tres semanas como Au Pair en Finlandia para una familia con un hijo\, donde la madre era finlandesa y el padre español. Mis principales tareas en esas tres semanas se basaron en cuidar a un niño de 4 años dándole de comer\, llevándole al parque y jugando con él entre otras.","2016-06-01","2016-07-01"
"-4773303914342817457","-","Pensionist","","","","",""
"3181736441443328559","","Seminarleiter pCon.planner","","Germany","","2013-01-01","2016-06-01"
"8590217905994355334",".","in between jobs","","","","2019-09-01","2020-01-01"
"8628325434628265598","-","D365 Functional Consultant","","Perth\, Australia","","2020-09-01","2020-11-01"
"-5192602674995453824",".","Teacher","","","","",""
"937799938465636338","..","Freelance Supply Chain Proffesional","","Odense Area\, Denmark","Interim Management: Indkøb og SCM i større danske og internationale produktionsvirksomheder Rådgivning og implementering af omkostningsbesparende tiltag og organisationsudvikling Underviser på IBC og EAL: Indkøb og SCM Frivillig rådgiver hos EARLY WARNING - gratis rådgivning til virksomheder i krise Medlemskoordinator (Vice President) i IBN-netværksgruppen Odense City","2008-01-01","2014-01-01"
"3199036503343810871","/","Frontend Developer","","","","",""
"1467549853018987552","-","Freelance Consultant","","Midi-Pyrenees\, France","Transition / Transformation manager Presales support on large outsourcing bids Consulting on infrastructure management\, IT services organisation and support","2012-09-01","2014-07-01"
"-931075989863609336",".","ICAO Commercial Pilot\,Airplane.","","Bolivia","","2007-11-01","2015-06-01"
"-7697046799732622506","????","Propriétaire","","","","",""
"-8297076681986899360","-","Gestionnaire sinistre","","","","",""
"8740012704902698649",".","Public Relations & Marketing Consultant","","","I help start-ups and small businesses find their voice and share it with the world. Web content development\, public relations\, social media strategies\, blog programs\, email marketing campaigns\, product content development—you name it. What's your story? CLIENTS: + Best PR (with Susan MacTavish Best): craigslist\, Klout\, Playfish\, Lulu\, 6waves\, YouNoodle\, Quid\, Assistly\, Esurance + Ulysses Press + Idle Cellars + PROJECT B + Creativity Explored + San Francisco Museum of Modern Art (SFMOMA) + Jetpac + Project Fig + Badoo.com + Findmypast.com + Living MacTavish + Marketing by Storm / Stags' Leap Winery + Rose Marketing & PR ADVISORY / SPEAKING ROLES: + StartX\, Stanford Student Startup Accelerator + YouNoodle / KoFounder Labs + 2011 SF Social Media Summit + Conversations with Women in Tech","2005-01-01","2014-01-01"
"-6425288079686987989","/","Auditor (project for TriFinance)","","Antwerpen en omgeving\, Belgium","External audit","2018-01-01","2018-05-01"
"6136316992621053585","........","Junior Accountant","","","","2016-11-01","2017-06-01"
"-8037313750659648137",".","Co-founder of Dialogue Forum Organizations","","Amsterdam/ The Netherlands","Co-founder of Dialogue Forum Organizations\, available: „D-Forum.org” for foreigners who live in Europe .","2010-01-01","2012-01-01"
"-2170380425812326800","-","Digital Marketing: SEM/SEO","","","GOOGLE ADS/SHOPPING/GOOGLE ANALYTICS. Definición\, diseño\, creación e implantación de campañas y estrategias SEM y SEO. Optimización web y landing page. Gestión de cuentas de Google Ads\, Shopping y Google Analytics.","2015-01-01",""
"-445046893005458767","-","Project Management Fast Moving Consumer Goods","","Basel\, Switzerland","Feasibility Analysis Project Management Product Development Brand Development","2017-02-01","2018-03-01"
"948961989907726988","#####","SCRA","","","","2009-01-01",""
"2012970554883340258",".","Diseñador Industrial y Delineante industrial y de obra civil","","","Realizo trabajos de diseño y desarrollo de proyectos como freelance\, dando a las empresas la posibilidad de contratar mis servicios de forma externa o trabajar como autonomo internamente. Industrial Design Exhibition and congress projects Playgrounds design Prototypes and models","2012-01-01",""
